news_publisher,article_date,article_links,Bias_1,Clickbait Bias_1,Selection Bias_1,Framing Bias_1,Linguistic Bias_1,Ideology Bias_1,Stance Bias_1,Omission Bias_1,Fact Bias_1,Emotional Bias_1,Explanation_1,Bias_2,Clickbait Bias_2,Selection Bias_2,Framing Bias_2,Linguistic Bias_2,Ideology Bias_2,Stance Bias_2,Omission Bias_2,Fact Bias_2,Emotional Bias_2,Explanation_2
Live Hindustan,2024-06-11 23:00:39,https://www.livehindustan.com/uttar-pradesh/pratapgarh-kunda/story-politics-intensifies-over-the-murder-of-madrasa-operator-10204830.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-06-12 2:25:05,https://www.livehindustan.com/uttar-pradesh/meerut/story-political-battle-intensifies-between-sanjeev-balyan-and-sangeet-som-10206695.html,yes,0,1,0,0,0,1,0,0,0,"सोमवार को पूर्व केंद्रीय मंत्री संजीव बालियान ने मुजफ्फरनगर में प्रेस कॉन्फ्रेंस में पूर्व विधायक संगीत सोम से विवाद के सवाल पर कहा था कि चुनाव हराने में जयचंदों का भी हाथ है। इन लोगों ने समाजवादी पार्टी के प्रत्याशी को चुनाव लड़ाया, पार्टी इन लोगों पर कार्रवाई करे",yes,0,0,1,0,0,0,0,0,0,
Live Hindustan,2024-06-12 7:37:14,https://www.livehindustan.com/rajasthan/story-rajasthan-bjp-is-political-danger-looming-over-these-stalwarts-of-bjp-in-rajasthan-10207620.html,yes,1,1,1,0,0,0,1,0,0,पार्टी आलाकमान ने पूनिया को हरियाणा का प्रभारी बनाया लेकिन हरियाणा में बीजेपी ने इस खराब प्रदर्शन किया।,yes,1,0,1,1,0,0,0,0,1,
Live Hindustan,2024-06-12 11:06:05,https://www.livehindustan.com/national/story-sharad-pawar-takes-jibe-on-bjp-ayodhya-defeat-says-peoples-corrected-politics-10208282.html,yes,0,1,1,1,0,1,0,0,0,लोगों ने महसूस किया कि मंदिर के नाम पर वोट मांगे जा रहे हैं,yes,1,0,1,1,0,0,0,0,1,
Live Hindustan,2024-06-12 19:35:07,https://www.livehindustan.com/uttar-pradesh/lucknow/story-the-people-of-ayodhya-have-rejected-bjp-39-s-hate-politics-akhilesh-10211518.html,yes,0,1,1,1,0,1,0,0,0,भाजपा की सरकार का खुलकर दुरुपयोग किया है।,yes,0,0,1,1,0,0,0,0,1,
Live Hindustan,2024-06-13 7:11:06,https://www.livehindustan.com/entertainment/bollywood/kangana-ranaut-mandi-mp-says-working-in-films-is-easy-than-politics-recalls-getting-ticket-after-gangster-201718239585030.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-06-13 0:35:48,https://www.livehindustan.com/blog/nazariya/story-hindustan-nazariya-column-voting-machine-is-just-one-weapon-in-the-politics-of-convenience-13-june-2024-10214086.html,yes,0,0,1,0,0,1,0,0,1,"वैसे, विपक्ष में रहते हुए भाजपा भी ईवीएम पर संदेह का शोर मचाने में पीछे नहीं रही, मामला अदालत तक गया था। 2014 में भाजपा केंद्र की सत्ता में आ गई, तो उसके लिए ईवीएम पवित्र गाय-सी हो गई और विपक्ष में पहुंच गए दलों को उसमें खामियां नजर आने लगीं",yes,1,0,1,1,0,0,0,0,1,
Live Hindustan,2024-06-13 21:54:32,https://www.livehindustan.com/national/story-why-shiv-sena-praising-rss-political-irritation-or-any-desire-reveals-relationship-between-modi-shah-duo-and-sangh-parivar-10218649.html,yes,0,1,1,1,0,1,0,0,1,"मोहन भागवत के बयान का उल्लेख करते हुए उद्धव ठाकरे की शिवसेना ने कहा है कि जनसेवक कौन है और जन सेवा के नाम पर अहंकार कौन पाल रहा है? आलेख में सेना ने लिखा है कि संघ भाजपा का मातृ संगठन है। भाजपा को वर्तमान स्थिति में लाने के लिए संघ के स्वयंसेवकों ने कड़ी मेहनत की। संघ वहाँ पहुँच गया है जहाँ भाजपा नहीं पहुँची। झारखंड, छत्तीसगढ़, उत्तर-पूर्व के सुदूर राज्य, इन सुदूर इलाकों में संघ के स्वयंसेवकों के अपार प्रयासों के कारण ही भाजपा ने जड़ें जमाईं और सफलता पाई है।",yes,1,0,1,1,1,0,0,0,1,
Live Hindustan,2024-06-13 18:45:07,https://www.livehindustan.com/uttar-pradesh/muzaffar-nagar/story-bhakiyu-apolitical-expanded-the-organization-10218786.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-06-13 19:30:17,https://www.livehindustan.com/uttar-pradesh/prayagraj/story-nischalanand-is-worried-about-the-politics-being-done-in-the-name-of-dalits-10219127.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,seems like caste based discussion
Live Hindustan,2024-06-13 20:00:29,https://www.livehindustan.com/uttar-pradesh/prayagraj/story-it-is-wrong-to-do-politics-in-the-name-of-religion-pramod-10219368.html,yes,0,1,1,1,0,1,1,0,1,भावनाओं और आस्था का इस्तेमाल ललुपता के लिए कर रही है,yes,1,0,1,1,1,0,0,0,1,
Live Hindustan,2024-06-14 0:30:32,https://www.livehindustan.com/bihar/purnia/story-rupauli-assembly-by-election-politics-heats-up-10221527.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-07-11 17:59:19,https://www.livehindustan.com/ncr/story-central-minister-vaishnaw-said-that-liquor-scam-puts-question-mark-on-kejriwals-political-career-10429693.html,yes,0,1,1,1,0,1,1,0,0,उन्होंने दावा किया कि आप और केजरीवाल ने जिस तरह से अपनी बेईमानी से राष्ट्रीय राजधानी में अराजकता फैलाई है,yes,1,0,1,1,1,0,0,0,1,
Live Hindustan,2024-07-11 22:28:56,https://www.livehindustan.com/uttar-pradesh/story-bjp-state-working-committee-meeting-before-by-elections-in-up-nadda-will-also-come-political-proposal-will-be-like-this-10432203.html,yes,0,1,1,0,0,0,0,1,0,"Entire article — there is no mention of any opposition reaction,Clickbait-“नड्डा भी आएंगे, ऐसा होगा राजनीतिक प्रस्ताव”-making the reader click to find out “what will happen,” framing-“यूपी में लोकसभा चुनाव में मिली निराशा… नई संकल्पों के साथ आगे बढ़ेगी।” fact-“यह बैठक ऐसे समय हो रही है, जब चुनावी नतीजों से पार्टी में हताशा है।”without citing data or statements.",yes,0,1,1,1,0,0,0,0,1,
Live Hindustan,2024-09-12 11:01:01,https://www.livehindustan.com/uttar-pradesh/prayagraj/story-polling-centers-list-released-in-prayagraj-political-parties-to-submit-objections-201726119057933.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-09-12 18:54:27,https://www.livehindustan.com/uttar-pradesh/lucknow/story-fake-encounter-of-mangesh-yadav-sparks-political-controversy-in-lucknow-201726147462330.html,yes,1,1,0,0,0,0,1,0,1,"1. Emotional bias => The reporter’s own tone is neutral, but the selected content is highly emotional, which unintentionally creates mild emotional bias in perception. 2. Omission bias => By not presenting the other side, it strengthens one side’s narrative. 3. Selection bias => The article reports only Akhilesh Yadav’s statements, all of which are critical of the UP government and the CM.",yes,1,0,1,1,0,1,0,0,1,"this is clear emotional bias and is subjected to framing as well as linguistic bias : सपा प्रमुख अखिलेश यादव ने मुख्यमंत्री योगी आदित्यनाथ का नाम लिए बगैर तंज करते हुए कहा कि मठाधीश व माफिया में ज्यादा फर्क नहीं है। जो कमजोर होते हैं, वह ज्यादा गुस्सा दिखाते हैं। यह सरकार लूट के साथ डर दिखाकर एनकाउंटर कर रही है।"
Live Hindustan,2024-09-12 19:48:27,https://www.livehindustan.com/bihar/begusarai/story-mourning-for-sitaram-yechury-a-loss-for-indian-left-politics-201726150703525.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2024-09-12 19:50:52,https://www.livehindustan.com/bihar/begusarai/story-cpm-leader-sitaram-yechury-passes-away-leaves-a-void-in-left-politics-201726150849726.html,yes,0,1,1,0,1,0,0,1,0,"1. Selection bias because tributes of other party leaders is not included 2. ""सीताराम येचुरी सिर्फ वामपंथी नेता ही नहीं थे बल्कि देश को दशा और दिशा देने वाले मार्क्सवादी विचारधारा के स्तंभ थे।"" => Ideology bias 3. ""2005 से 2017 तक अपनी राज्यसभा की सांसदी में वे संसद के सर्वप्रिय नेता रहे।"" => Framing and fact bias, not globally true, it is just an opinion.",yes,0,1,1,0,0,1,1,0,1,it has showcased views of only one party and that too repeatedly in a good way and defamed other party in bad way which clearly tells us that it has selection and stance bias along with emotional and omission bias as they didnt included views of other party
Live Hindustan,2024-10-10 15:17:08,https://www.livehindustan.com/bihar/politics-in-bihar-on-hariyana-assembly-election-result-lalan-singh-said-this-on-congress-201728552938146.html,yes,0,1,1,0,0,1,1,0,0,"1. ""इससे यह भी साबित होता है कि अब कांग्रेस पार्टी ज्यादा नहीं चलेगी।"" => Stance bias 2. Omission bias => Negative comments are not mentioned 3. Framing bias => First victory is mentioned, then the political reaction 4. maximum space to Rajiv Ranjan Singh alias Lalan Singh (JD(U) National President and Union Minister), a key ally of the BJP is given => Selection bias",yes,1,1,1,1,0,1,1,0,0,"tital itself is clickbait, framed acc to bjp side, entire article downfame congress"
Live Hindustan,2024-10-10 15:59:33,https://www.livehindustan.com/bihar/siwan/story-tributes-paid-to-political-icons-krishna-kant-singh-and-bhumendra-narayan-singh-on-their-birth-anniversaries-201728556168924.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,just general information about a political leader providing shraddhanjali to his grandfather and dad on same day
Live Hindustan,2024-10-10 17:44:37,https://www.livehindustan.com/bihar/sasaram/story-jeep-truck-collision-injures-political-member-in-chennari-201728562474948.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,article regarding highway accident
Live Hindustan,2024-10-10 17:57:18,https://www.livehindustan.com/uttarakhand/dehradun/story-youth-parliament-program-concludes-at-dd-college-students-engage-in-political-discussions-201728563236083.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,regarding a session in a school based on how parliament works
Live Hindustan,2024-10-10 18:18:18,https://www.livehindustan.com/uttarakhand/dehradun/story-bjp-membership-drive-engaging-youth-for-political-participation-201728564495084.html,no,0,0,0,0,0,0,0,0,0,,yes,0,0,1,1,0,1,1,0,0,"very much towards bjp, claminig its greatness which causes different sort of biases - संयुक्त अर्जुन उरांव ने सरकारला अभियान के महत्व पर जोर देते हुए कहा कि युवा देश की शक्ति हैं और उन्हें सही दिशा में मार्गदर्शन करने की आवश्यकता है जो केवल भाजपा में ही संभव है।"
Live Hindustan,2024-10-10 19:06:07,https://www.livehindustan.com/uttar-pradesh/deoria/story-district-election-officer-inspects-evm-vvpat-warehouse-with-political-party-representatives-in-deoria-201728567364356.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,news abt inspection of govt warehouses
Live Hindustan,2024-10-10 23:27:50,https://www.livehindustan.com/uttar-pradesh/shahjahnpur/story-srinagar-villagers-protest-against-suspension-of-ration-shop-over-alleged-political-vendetta-201728583066829.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,difficulties faces by villege ppl of srinagar
Live Hindustan,2024-10-11 0:36:19,https://www.livehindustan.com/uttar-pradesh/lucknow/story-political-tensions-rise-in-lucknow-over-jp-narayan-tribute-201728587175959.html,yes,0,1,0,0,0,0,0,0,0,1. Selection bias => No response mentioned by the opposing administration/ government,no,0,0,0,0,0,0,0,0,0,general dispute betw govt and a polital leader - article rerts things as it is
Live Hindustan,2024-10-11 1:07:43,https://www.livehindustan.com/uttar-pradesh/varanasi/story-tributes-pour-in-for-renowned-political-scientist-prof-kaushal-kishore-mishra-following-untimely-death-201728589060085.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,death of a professor
Live Hindustan,2024-10-11 1:49:41,https://www.livehindustan.com/jharkhand/dhanbad/story-dhanbad-political-turmoil-jlklm-s-candidate-selection-sparks-protests-201728591577962.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,govt press conference and tension betw two groups
Live Hindustan,2024-10-11 1:59:32,https://www.livehindustan.com/uttar-pradesh/bareily/story-political-tension-in-nawabganj-delegate-certificate-stolen-during-nomination-process-201728592169624.html,yes,1,0,0,0,0,0,0,0,0,,yes,1,0,0,0,0,0,0,0,0,catchy heading thus qualifying clickbait
Live Hindustan,2024-10-12 1:25:16,https://www.livehindustan.com/uttar-pradesh/meerut/story-political-shift-leaders-from-sp-congress-and-bsp-join-rld-201728676513756.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,political leaders changes the party
Live Hindustan,2024-10-12 19:26:31,https://www.livehindustan.com/ncr/new-delhi/story-delhi-lg-accuses-aap-leaders-of-misconduct-amidst-ongoing-political-tensions-201728741388261.html,yes,1,1,?,0,0,?,1,0,0,The opposing party (the Delhi Ministers/AAP) is the subject of the criticism but is never quoted and their side of the story,yes,1,1,1,0,0,1,0,0,0,"quarrel betw LG and a political party , article covering only one sided part"
Live Hindustan,2024-10-13 15:47:03,https://www.livehindustan.com/uttar-pradesh/politics-heats-up-over-death-dalit-youth-lucknow-case-filed-against-four-guilty-policemen-201728814211012.html,no,0,0,0,0,0,0,0,0,0,,yes,0,0,1,1,0,1,0,0,1,local people vs police
Live Hindustan,2024-10-13 19:36:04,https://www.livehindustan.com/uttar-pradesh/lucknow/story-congress-utilizes-social-media-strategy-to-strengthen-political-power-ahead-of-by-elections-201728828361133.html,yes,1,0,1,1,0,1,0,1,0,"1. ""औंधे मुँह गिर जाता है"", ""दुष्प्रचार"", ""जमकर मुकाबला करता है।"" => Linguistic bias 2. Stance bias => The publication grants the Congress leader space to make an unverified claim of total victory (""falls flat on its face"") over the BJP's IT cell. 3. Fact bias => unverified claims made by a partisan source., opinions presented as facts 4. Framiing bias => The sentences frame the Congress as the purveyor of truth and research and the BJP as the purveyor of slander",yes,0,0,1,1,0,1,1,0,0,"defaming another political party - साथ ही सत्तारूढ़ भाजपा के दुष्प्रचार का भी जमकर मुकाबला करता है। कांग्रेस का यह वार रूम शोध करके सही तथ्यों को सामनेलाता है, जिससेभाजपा के आईटी सेल का दुष्प्रचार औंधे मुंह गिर जाता है।"
Live Hindustan,2024-10-13 19:47:21,https://www.livehindustan.com/ncr/new-delhi/story-jammu-and-kashmir-elections-13-newly-elected-legislators-from-political-families-nc-emerges-as-largest-party-201728829038053.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,jammu kashmir political party
Live Hindustan,2024-10-13 19:57:37,https://www.livehindustan.com/uttar-pradesh/lucknow/story-police-custody-death-four-officers-charged-in-aman-case-amid-political-fallout-201728829653370.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,a boy got killed in police custody due to heaart attack
Live Hindustan,2024-10-13 20:28:54,https://www.livehindustan.com/uttar-pradesh/lucknow/story-political-tensions-rise-in-lucknow-after-dalit-youth-s-death-201728831530616.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,political tension rose after a dalit persons death in lucknow
Live Hindustan,2024-11-12 15:45:58,https://www.livehindustan.com/uttar-pradesh/agra/story-tragic-incident-in-kasganj-death-of-girl-and-women-due-to-soil-collapse-political-leaders-respond-201731406554231.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,political leader from bjp goes to meet family members of ppl dead due to landslide
Live Hindustan,2024-11-12 16:56:16,https://www.livehindustan.com/uttar-pradesh/shahjahnpur/story-tribute-to-jitendra-prasad-remembering-a-political-legacy-on-birth-anniversary-201731410770191.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,article about giving tribute to baba saheb on his birth anniversary
Live Hindustan,2024-11-12 18:04:36,https://www.livehindustan.com/uttar-pradesh/moradabad/story-intense-political-activity-in-kundarki-by-elections-yogi-akhilesh-and-owaisi-engage-201731414867093.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,dispute among political leaders b4 elections commence
Live Hindustan,2024-11-12 19:55:38,https://www.livehindustan.com/uttar-pradesh/lucknow/story-political-poster-war-escalates-in-uttar-pradesh-bjp-takes-aim-at-sp-201731421533908.html,yes,0,1,0,0,0,0,0,0,0,Selection bias => BJP posters are only shown in attention,yes,1,0,0,0,0,0,0,0,0,clickbait only beca of catchy heading rest article is normal
Live Hindustan,2024-11-12 19:55:42,https://www.livehindustan.com/uttar-pradesh/lucknow/story-political-poster-war-intensifies-in-uttar-pradesh-bjp-sp-clash-over-slogans-201731421538950.html,yes,0,1,0,0,0,0,0,0,0,Selection bias => BJP posters are only shown in attention,yes,1,0,0,0,0,0,0,0,0,clickbait only beca of catchy heading rest article is normal
Live Hindustan,2024-11-12 19:57:01,https://www.livehindustan.com/bihar/begusarai/story-former-minister-shrinath-yadav-a-pillar-of-bihar-politics-for-four-decades-201731421616996.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,Political leader was successful i grabbing his seat for 40 yrs
Live Hindustan,2024-11-12 20:01:41,https://www.livehindustan.com/bihar/begusarai/story-former-minister-shrinayan-yadav-a-political-journey-from-jp-movement-to-assembly-success-201731421897101.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,success story of a late political leader
Live Hindustan,2024-11-12 20:10:42,https://www.livehindustan.com/bihar/patna/story-bihar-congress-accuses-pm-modi-of-political-motives-behind-aiims-foundation-stone-laying-201731422439222.html,yes,1,0,1,0,1,0,0,0,0,"1. Ideology bias and Framing bias => News is framed in such a way such that it only presents information against BJP, which would tend to influence readers against BJP",yes,0,1,1,1,0,1,1,0,0,congress leader defaming modi on certain elections in bihar
Live Hindustan,2024-11-12 22:10:44,https://www.livehindustan.com/ncr/new-delhi/story-yogi-adityanath-criticizes-maha-vikas-aghadi-for-appeasement-politics-201731429640331.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,yogi taking gurantee of welbeing of all people who believe in modi and bjp
Live Hindustan,2024-11-12 22:38:38,https://www.livehindustan.com/ncr/new-delhi/story-maharashtra-congress-leader-nana-patole-s-controversial-remarks-on-obc-voters-sparks-political-tension-201731431315567.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,quarrel bwtw congress and bjp based on ill words said by congress
Live Hindustan,2024-11-12 23:17:40,https://www.livehindustan.com/uttar-pradesh/hapur/story-devotees-discuss-political-issues-and-ganga-erosion-at-gadh-ganga-fair-201731433652057.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,political parties taking decision on ganga erosion based on farmers demand of making a dam on ganga bank
Live Hindustan,2024-11-12 23:24:45,https://www.livehindustan.com/bihar/motihari/story-political-empowerment-of-teli-community-in-kesariya-bihar-201731434073998.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,article abt grand fair getting organised
Live Hindustan,2024-11-13 0:43:04,https://www.livehindustan.com/jharkhand/pakur/story-political-clash-in-jharkhand-dinesh-marandi-accuses-hemlal-murmu-of-neglecting-development-201731438768551.html,yes,0,0,0,0,0,0,0,0,0,,yes,0,1,1,1,0,1,0,0,0,dispute between political leaders
Live Hindustan,2024-11-13 1:07:04,https://www.livehindustan.com/jharkhand/ramgarh/story-cm-hemant-soren-accuses-bjp-of-hate-politics-and-vote-manipulation-201731440215872.html,yes,0,0,1,1,0,1,0,0,1,"1. Framing bias => The article repeatedly highlights one-sided allegations 2. Linguistic bias => “नफरत की राजनीति”, “सत्ता पाना चाहती है”, “साजिश”, “जेल भेजवा दिया” 3. “नफरत फैलाकर वोट लेना”, “साजिश के तहत”, “मंशा पूरी नहीं हुई तो मुझे जेल भेज दिया” => Emotional bias 4. Stance bias => The entire piece presents only one political stance (the speaker’s). There is no balancing viewpoint from the other party involved (BJP or central government).",yes,0,1,1,1,0,1,1,0,0,political leaders defaming bjp
Live Hindustan,2024-11-13 1:08:44,https://www.livehindustan.com/jharkhand/lohardaga/story-political-parties-violate-code-of-conduct-in-lohardaga-district-201731440319017.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,general polkitical news
Live Hindustan,2024-11-13 11:29:07,https://www.livehindustan.com/uttar-pradesh/prayagraj/story-students-protest-against-political-interference-in-uttar-pradesh-recruitment-demonstration-201731477543028.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,0students stopped news channel fromm saying thimgs against a political  party
Live Hindustan,2024-11-13 16:50:21,https://www.livehindustan.com/uttar-pradesh/gangapar/story-sunil-shastri-receives-honorary-doctorate-from-padma-pat-singhania-university-for-contributions-to-politics-and-social-service-201731496815402.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,news regarding a person receiving a doctrate in literature
Live Hindustan,2024-11-13 17:23:19,https://www.livehindustan.com/uttar-pradesh/mainpuri/story-bhupendra-chaudhary-emphasizes-end-of-political-dynasty-in-india-201731498795593.html,yes,0,0,1,0,0,1,0,0,0,"1. Stance bias => The choice to include only one party’s view can create implicit stance bias. 2. Framing bias => “नेहरू की विरासत राहुल गांधी संभाल रहे हैं और मुलायम सिंह यादव की विरासत अखिलेश यादव ने संभाल ली है।” -> Only BJP's criticism, No counter-response from Congress/SP",yes,0,0,1,0,1,1,0,0,0,bjp doesnt want ppl to inherit properties in heridity rather political leaders shd come together and give chance to poor ones as well to rise and help other ppl
Live Hindustan,2024-11-13 19:35:08,https://www.livehindustan.com/uttar-pradesh/lucknow/story-curfew-imposed-in-city-until-january-12-2025-due-to-political-events-and-festivals-201731506697497.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,curfew imposed in lucknow
Live Hindustan,2025-01-13 0:00:31,https://www.livehindustan.com/bihar/hajipur/story-tributes-paid-to-rjd-leader-vishwadev-rai-by-bihar-politicians-201736706626452.html,no,0,1,0,0,0,0,0,0,0,,no,0,1,0,0,0,0,0,0,0,
Live Hindustan,2025-01-13 0:06:36,https://www.livehindustan.com/ncr/new-delhi/story-violent-attack-on-cattle-in-bengaluru-sparks-tension-and-political-outcry-201736706991220.html,yes,0,0,1,0,0,0,0,0,0,,yes,0,1,1,0,0,0,0,0,0,Selection-reactions and threats of protest from BJP leaders
Live Hindustan,2025-01-13 9:42:59,https://www.livehindustan.com/bihar/rjd-explanation-on-abusing-bjp-explained-meaning-of-the-word-politics-continues-201736740934568.html,yes,0,0,1,0,0,0,0,0,0,,yes,0,1,1,0,0,0,0,0,0,"Framing-negative campaign, selection-BJP and JDU more and less to RJD"
Live Hindustan,2025-01-13 14:50:07,https://www.livehindustan.com/uttar-pradesh/up-top-news-13-january-2025-mahakumbh-paush-purnima-snan-starts-latest-news-weather-crime-politics-cm-yogi-akhilesh-201736738859817.html,yes,0,1,0,0,0,0,1,0,0,,yes,0,1,0,0,1,1,0,0,0,Selection bias-ignoring issues regarding crowd management or complaints.Ideology- promotes only single as main stream.stance -as present leader made all those thing making popular
Live Hindustan,2025-01-13 15:34:57,https://www.livehindustan.com/jharkhand/sahibganj/story-village-head-shot-during-morning-walk-in-sahibganj-political-rivalry-suspected-201736762693048.html,yes,0,0,1,0,0,0,0,0,1,,yes,0,1,1,1,0,0,1,0,0,"Lingustic-ताबड़तोड़,Framing -done criminal as political,omission-no clarity information "
Live Hindustan,2025-01-13 17:13:00,https://www.livehindustan.com/bihar/siwan/story-bihar-talik-society-conference-unity-and-political-participation-emphasized-201736768575603.html,no,0,1,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2025-01-13 21:15:28,https://www.livehindustan.com/uttarakhand/bageshwar/story-congress-president-protests-against-political-stage-ban-on-makar-sankranti-in-bageshwar-201736783122412.html,yes,0,1,0,0,0,0,1,0,0,,yes,0,1,1,0,0,0,1,0,0,"selection-only political members point of view matter is present,Framing-no neutral reporting ,omission-no exact offical information"
Live Hindustan,2025-01-13 22:03:47,https://www.livehindustan.com/jharkhand/ranchi/story-sanjay-prasad-yadav-meets-lalu-prasad-yadav-to-discuss-jharkhand-politics-201736786022440.html,no,0,0,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2025-01-14 0:28:01,https://www.livehindustan.com/jharkhand/kodarma/story-political-and-social-organizations-organize-chura-dahi-gathering-on-makar-sankranti-in-jayanagar-201736794675468.html,yes,0,0,0,0,0,0,0,0,1,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2025-01-14 12:12:34,https://www.livehindustan.com/uttar-pradesh/up-top-news-14-january-25-mahakumbh-amrit-snan-starts-makar-sankranti-cm-yogi-latest-news-weather-politics-akhilesh-201736829431104.html,yes,0,1,1,0,1,0,0,0,1,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2025-02-13 3:48:50,https://www.livehindustan.com/uttar-pradesh/bareily/story-dr-devendra-singh-yadav-criticizes-bjp-for-divisive-politics-in-bithari-chainpur-201739398728225.html,yes,0,1,0,0,0,0,0,0,0,,yes,0,1,1,0,0,1,0,0,0,"Framing-criticism of the BJP,stance-negative political without context,selection-only  political based "
Live Hindustan,2025-02-16 1:16:46,https://www.livehindustan.com/jharkhand/hazaribagh/story-challenges-faced-by-bengali-community-in-hazaribagh-cultural-heritage-and-political-exclusion-201739558955195.html,yes,0,0,0,0,0,0,1,0,1,,yes,0,1,1,1,0,0,1,0,0,"Selection-community matter highlited,Lingstic-using आक्रोश, हड़पने का प्रयास,omission-lack of offical response"
Live Hindustan,2025-02-16 23:41:47,https://www.livehindustan.com/uttar-pradesh/balia/story-former-minister-accuses-sp-mla-of-insensitive-politics-in-fefna-violence-case-201739729505021.html,yes,0,1,1,0,0,0,0,0,0,,yes,0,1,1,0,0,1,1,0,0,"Framing-narrator described political fault in different way,stance- negative one side वोट बैंक के स्वार्थ में"
Live Hindustan,2025-02-18 3:46:30,https://www.livehindustan.com/jharkhand/gridih/story-bjp-spokesperson-criticizes-hemant-government-for-appeasement-politics-in-jharkhand-exams-201739830587866.html,yes,0,1,1,0,0,0,0,0,0,,yes,0,0,1,0,0,1,1,0,0,"Framing-political contreversy,omission-lack of content"
Live Hindustan,2025-02-18 6:44:55,https://www.livehindustan.com/himachal-pradesh/supreme-court-reinstates-solan-mayor-terms-her-disqualification-political-goondaism-201739840106776.html,yes,0,1,0,0,0,0,1,0,0,,yes,0,1,1,0,0,0,1,0,0,"selection-only court point of view is there,omission-lack of content"
Live Hindustan,2025-02-19 1:01:52,https://www.livehindustan.com/bihar/aurangabad/story-struggle-for-political-unity-among-extremely-backward-classes-hunkar-conference-in-patna-201739907108902.html,no,0,1,0,0,0,0,0,0,0,,no,0,0,0,0,0,0,0,0,0,
Live Hindustan,2025-02-21 2:12:52,https://www.livehindustan.com/uttar-pradesh/sambhal/story-political-violence-in-2014-elections-shafiqul-rehman-bark-s-influence-revealed-201740084171083.html,yes,0,0,1,0,0,0,1,0,1,,yes,0,1,1,0,0,0,0,0,0,"Framing-डा. बर्क के कहने पर ही उसने सुहेल इकबाल पर फायरिंग की थी,selection-गुलाम को पुलिसिया कार्रवाई से राहत मिल गई"
Live Hindustan,2025-02-22 2:20:39,https://www.livehindustan.com/uttar-pradesh/chandauli/story-local-residents-protest-four-lane-road-construction-in-pddu-nagar-amid-political-dispute-201740171037592.html,yes,0,1,1,0,0,0,0,0,0,,yes,0,1,1,0,0,0,1,0,0,"Selection-only on political leader not considered community ,omission - not accepting fourlaneproject"
